travel_time,id,kind,action,origin,destination,start_time,reward,reward_right,cost_table
0.6666666666666666,0,Human,0,0,0,27,-0.6666666666666666,-0.6666666666666666,"-0.32533333333333336,-0.24333333333333332"
0.9,1,Human,0,0,0,40,-0.9,-0.9,"-0.5739200000000001,0.0"
0.7333333333333333,2,Human,0,0,0,31,-0.7333333333333333,-0.7333333333333333,"-0.43722666666666676,0.0"
0.55,3,Human,0,0,0,3,-0.55,-0.55,"-0.2684000000000001,-0.21000000000000002"
0.85,4,Human,0,0,0,37,-0.85,-0.85,"-0.5400266666666668,0.0"
0.6833333333333333,5,Human,0,0,0,28,-0.6833333333333333,-0.6833333333333333,"-0.32866666666666666,-0.2466666666666667"
0.48333333333333334,6,Human,0,0,0,9,-0.48333333333333334,-0.48333333333333334,"-0.28536000000000006,0.0"
0.7833333333333333,7,Human,0,0,0,36,-0.7833333333333333,-0.7833333333333333,"-0.5158133333333335,0.0"
0.6,8,Human,0,0,0,22,-0.6,-0.6,"-0.2928,-0.22666666666666668"
0.5833333333333334,9,Human,0,0,0,25,-0.5833333333333334,-0.5833333333333334,"-0.3444000000000001,0.0"
0.8833333333333333,10,Human,0,0,0,39,-0.8833333333333333,-0.8833333333333333,"-0.5684533333333334,0.0"
0.8666666666666667,11,Human,0,0,0,38,-0.8666666666666667,-0.8666666666666667,"-0.5542400000000001,0.0"
0.4666666666666667,12,Human,0,0,0,2,-0.4666666666666667,-0.4666666666666667,"-0.27552000000000004,0.0"
0.5,13,Human,0,0,0,18,-0.5,-0.5,"-0.2952,0.0"
0.6,14,Human,0,0,0,20,-0.6,-0.6,"-0.2928,-0.22666666666666668"
0.7,15,Human,0,0,0,29,-0.7,-0.7,"-0.42181333333333326,0.0"
0.4666666666666667,16,Human,0,0,0,16,-0.4666666666666667,-0.4666666666666667,"-0.22773333333333334,-0.18666666666666668"
0.7666666666666667,17,Human,0,0,0,32,-0.7666666666666667,-0.7666666666666667,"-0.4569066666666668,0.0"
0.6166666666666667,18,Human,0,0,0,26,-0.6166666666666667,-0.6166666666666667,"-0.3009333333333334,-0.22333333333333336"
1.1666666666666667,19,Human,1,0,0,30,-1.1666666666666667,-1.1666666666666667,"-0.258,-0.43333333333333335"
