travel_time,id,kind,action,origin,destination,start_time,reward,reward_right,cost_table
0.4666666666666667,0,Human,0,0,0,1,-0.4666666666666667,-0.4666666666666667,"-0.46666663521339563,-0.5232266666666667"
0.5,1,Human,0,0,0,3,-0.5,-0.5,"-0.4999999663000668,-0.56592"
0.55,2,Human,0,0,0,5,-0.55,-0.55,"-0.5499999691529464,0.0"
0.5333333333333333,3,Human,0,0,0,7,-0.5333333333333333,-0.5333333333333333,"-0.5333332973867378,-0.5510400000000001"
0.55,4,Human,0,0,0,9,-0.55,-0.55,"-0.5499999629300735,-0.5707200000000001"
0.6333333333333333,5,Human,0,0,0,11,-0.6333333333333333,-0.6333333333333333,"-0.6333332924050663,0.0"
0.6333333333333333,6,Human,0,0,0,13,-0.6333333333333333,-0.6333333333333333,"-0.6333333057771798,0.0"
0.65,7,Human,0,0,0,15,-0.65,-0.65,"-0.6499999751407057,-0.73648"
0.6666666666666666,8,Human,0,0,0,17,-0.6666666666666666,-0.6666666666666666,"-0.6666666824871194,0.0"
0.7,9,Human,0,0,0,19,-0.7,-0.7,"-0.7000000419496658,0.0"
0.6833333333333333,10,Human,0,0,0,21,-0.6833333333333333,-0.6833333333333333,"-0.6833334052061221,0.0"
0.6833333333333333,11,Human,0,0,0,23,-0.6833333333333333,-0.6833333333333333,"-0.6833334095005905,0.0"
0.7,12,Human,0,0,0,25,-0.7,-0.7,"-0.7000000416310584,0.0"
0.7,13,Human,0,0,0,27,-0.7,-0.7,"-0.699999996426572,-0.7156960000000001"
0.7166666666666667,14,Human,0,0,0,29,-0.7166666666666667,-0.7166666666666667,"-0.7166666635733433,-0.7667413333333334"
0.7666666666666667,15,Human,0,0,0,31,-0.7666666666666667,-0.7666666666666667,"-0.7666667639375184,-0.8131893333333333"
0.8166666666666667,16,Human,0,0,0,33,-0.8166666666666667,-0.8166666666666667,"-0.8166666761438035,-0.8441706666666667"
0.8166666666666667,17,Human,0,0,0,35,-0.8166666666666667,-0.8166666666666667,"-0.8166667273640693,0.0"
0.8333333333333334,18,Human,0,0,0,37,-0.8333333333333334,-0.8333333333333334,"-0.8333333984122622,0.0"
0.8333333333333334,19,Human,0,0,0,39,-0.8333333333333334,-0.8333333333333334,"-0.8333334372668533,0.0"
