travel_time,id,kind,action,origin,destination,start_time,reward,reward_right,cost_table
0.6666666666666666,0,Human,0,0,0,27,-0.6666666666666666,-0.6666666666666666,"-0.664698060383372,-0.6657866666666667"
0.8833333333333333,1,Human,0,0,0,40,-0.8833333333333333,-0.8833333333333333,"-0.8885509903552911,0.0"
0.7333333333333333,2,Human,0,0,0,31,-0.7333333333333333,-0.7333333333333333,"-0.7369498753325183,0.0"
0.55,3,Human,0,0,0,3,-0.55,-0.55,"-0.5479221587475376,-0.5707200000000001"
0.8166666666666667,4,Human,0,0,0,37,-0.8166666666666667,-0.8166666666666667,"-0.8196709704789005,0.0"
0.6666666666666666,5,Human,0,0,0,28,-0.6666666666666666,-0.6666666666666666,"-0.6669880680270409,0.0"
0.48333333333333334,6,Human,0,0,0,9,-0.48333333333333334,-0.48333333333333334,"-0.48258541122626525,0.0"
0.7833333333333333,7,Human,0,0,0,36,-0.7833333333333333,-0.7833333333333333,"-0.7869429160006955,0.0"
0.6,8,Human,0,0,0,22,-0.6,-0.6,"-0.5966699827222419,-0.635632"
0.5833333333333334,9,Human,0,0,0,25,-0.5833333333333334,-0.5833333333333334,"-0.5813007595171293,-0.6057066666666667"
0.8833333333333333,10,Human,0,0,0,39,-0.8833333333333333,-0.8833333333333333,"-0.882716680602566,-0.8827200000000002"
0.85,11,Human,0,0,0,38,-0.85,-0.85,"-0.8493617525377538,-0.9319509333333333"
0.4666666666666667,12,Human,0,0,0,2,-0.4666666666666667,-0.4666666666666667,"-0.4659445349770836,0.0"
0.5,13,Human,0,0,0,18,-0.5,-0.5,"-0.49922628747544673,0.0"
0.6,14,Human,0,0,0,20,-0.6,-0.6,"-0.5987639801501115,0.0"
0.7,15,Human,0,0,0,29,-0.7,-0.7,"-0.6976198582542812,-0.7294293333333335"
0.4666666666666667,16,Human,0,0,0,16,-0.4666666666666667,-0.4666666666666667,"-0.4649036498463954,-0.5127733333333334"
0.7666666666666667,17,Human,0,0,0,32,-0.7666666666666667,-0.7666666666666667,"-0.770003902910548,0.0"
0.6166666666666667,18,Human,0,0,0,26,-0.6166666666666667,-0.6166666666666667,"-0.614336965868451,-0.6280533333333335"
0.7166666666666667,19,Human,0,0,0,30,-0.7166666666666667,-0.7166666666666667,"-0.7161575487688964,0.0"
