travel_time,id,kind,action,origin,destination,start_time,reward,reward_right,cost_table
0.6333333333333333,18,AV,0,0,0,26,-0.70125,,"0,0"
0.5833333333333334,9,AV,0,0,0,25,-0.67625,,"0,0"
1.2666666666666666,4,AV,1,0,0,37,-1.0179166666666666,,"0,0"
0.7,19,AV,0,0,0,30,-0.7345833333333334,,"0,0"
1.1666666666666667,17,AV,1,0,0,32,-0.9679166666666668,,"0,0"
0.6666666666666666,15,AV,0,0,0,29,-0.7179166666666665,,"0,0"
0.6,14,AV,0,0,0,20,-0.6845833333333333,,"0,0"
1.0333333333333334,5,AV,1,0,0,28,-0.90125,,"0,0"
1.3,11,AV,1,0,0,38,-1.0345833333333334,,"0,0"
1.2833333333333334,1,AV,1,0,0,40,-1.02625,,"0,0"
0.6666666666666666,0,Human,0,0,0,27,-0.6666666666666666,-0.6666666666666666,"-0.6666666666666664,-0.7511840000000002"
0.7333333333333333,2,Human,0,0,0,31,-0.7333333333333333,-0.7333333333333333,"-0.7333333333333338,0.0"
0.55,3,Human,0,0,0,3,-0.55,-0.55,"-0.5499999999999999,0.0"
0.48333333333333334,6,Human,0,0,0,9,-0.48333333333333334,-0.48333333333333334,"-0.4833333333333334,-0.5275200000000001"
0.7833333333333333,7,Human,0,0,0,36,-0.7833333333333333,-0.7833333333333333,"-0.7833333333333341,0.0"
0.6,8,Human,0,0,0,22,-0.6,-0.6,"-0.5999999999999999,-0.6253866666666668"
0.9,10,Human,0,0,0,39,-0.9,-0.8833333333333333,"-0.8833333333333336,0.0"
0.4666666666666667,12,Human,0,0,0,2,-0.4666666666666667,-0.4666666666666667,"-0.4666666666666666,-0.5215200000000001"
0.5,13,Human,0,0,0,18,-0.5,-0.5,"-0.4999999999999999,0.0"
0.4666666666666667,16,Human,0,0,0,16,-0.4666666666666667,-0.4666666666666667,"-0.4666666666666666,0.0"
