travel_time,id,kind,action,origin,destination,start_time,reward,reward_right,cost_table
0.6666666666666666,0,Human,0,0,0,27,-0.6666666666666666,-0.6666666666666666,"-0.6666747679143262,-0.7080266666666668"
0.8833333333333333,1,Human,0,0,0,40,-0.8833333333333333,-0.8833333333333333,"-0.8833712857082335,-0.9398240000000001"
0.7333333333333333,2,Human,0,0,0,31,-0.7333333333333333,-0.7333333333333333,"-0.7333515352982409,-0.7935146666666668"
0.55,3,Human,0,0,0,3,-0.55,-0.55,"-0.5499949760881219,0.0"
0.8166666666666667,4,Human,0,0,0,37,-0.8166666666666667,-0.8166666666666667,"-0.816695231328186,-0.9099573333333335"
0.6666666666666666,5,Human,0,0,0,28,-0.6666666666666666,-0.6666666666666666,"-0.6667040921247086,0.0"
0.48333333333333334,6,Human,0,0,0,9,-0.48333333333333334,-0.48333333333333334,"-0.48332891838047076,0.0"
0.7833333333333333,7,Human,0,0,0,36,-0.7833333333333333,-0.7833333333333333,"-0.7833235542195531,-0.8652053333333335"
0.6,8,Human,0,0,0,22,-0.6,-0.6,"-0.6000459933268287,0.0"
0.5833333333333334,9,Human,0,0,0,25,-0.5833333333333334,-0.5833333333333334,"-0.5833709800430907,-0.6592800000000001"
0.8833333333333333,10,Human,0,0,0,39,-0.8833333333333333,-0.8833333333333333,"-0.8833453890374129,-0.9563253333333332"
0.85,11,Human,0,0,0,38,-0.85,-0.85,"-0.8500233640537977,-0.9275733333333334"
0.4666666666666667,12,Human,0,0,0,2,-0.4666666666666667,-0.4666666666666667,"-0.4666562596522408,-0.56088"
0.5,13,Human,0,0,0,18,-0.5,-0.5,"-0.49999543280738346,0.0"
0.6,14,Human,0,0,0,20,-0.6,-0.6,"-0.5999740265755934,-0.6822933333333333"
0.7,15,Human,0,0,0,29,-0.7,-0.7,"-0.7000166573867326,0.0"
0.4666666666666667,16,Human,0,0,0,16,-0.4666666666666667,-0.4666666666666667,"-0.4666624039535579,0.0"
0.7666666666666667,17,Human,0,0,0,32,-0.7666666666666667,-0.7666666666666667,"-0.7666865108388341,0.0"
0.6166666666666667,18,Human,0,0,0,26,-0.6166666666666667,-0.6166666666666667,"-0.6166909770409631,-0.66696"
0.7166666666666667,19,Human,0,0,0,30,-0.7166666666666667,-0.7166666666666667,"-0.716668755180826,-0.7884693333333335"
