travel_time,id,kind,action,origin,destination,start_time,reward,reward_right,cost_table
0.6666666666666666,0,Human,0,0,0,27,-0.6666666666666666,-0.6666666666666666,"-0.6686391451390568,-0.7617013333333335"
0.8833333333333333,1,Human,0,0,0,40,-0.8833333333333333,-0.8833333333333333,"-0.8894670391399299,-0.9842274133333334"
0.7333333333333333,2,Human,0,0,0,31,-0.7333333333333333,-0.7333333333333333,"-0.7340248082561018,-0.7667413333333334"
0.55,3,Human,0,0,0,3,-0.55,-0.55,"-0.5474026984344219,-0.5724266666666668"
0.8166666666666667,4,Human,0,0,0,37,-0.8166666666666667,-0.8166666666666667,"-0.8262979557172326,0.0"
0.6666666666666666,5,Human,0,0,0,28,-0.6666666666666666,-0.6666666666666666,"-0.6704875833717574,0.0"
0.48333333333333334,6,Human,0,0,0,9,-0.48333333333333334,-0.48333333333333334,"-0.4810508561999465,-0.5304000000000001"
0.7833333333333333,7,Human,0,0,0,36,-0.7833333333333333,-0.7833333333333333,"-0.7931291543948167,0.0"
0.6,8,Human,0,0,0,22,-0.6,-0.6,"-0.5998591003168611,0.0"
0.5833333333333334,9,Human,0,0,0,25,-0.5833333333333334,-0.5833333333333334,"-0.5870230711699495,-0.6863573333333335"
0.8833333333333333,10,Human,0,0,0,39,-0.8833333333333333,-0.8833333333333333,"-0.8915090236963481,0.0"
0.85,11,Human,0,0,0,38,-0.85,-0.85,"-0.8503898691137425,-0.9380832000000002"
0.4666666666666667,12,Human,0,0,0,2,-0.4666666666666667,-0.4666666666666667,"-0.46446289564132753,-0.5232266666666667"
0.5,13,Human,0,0,0,18,-0.5,-0.5,"-0.4977296093270531,-0.5438666666666667"
0.6,14,Human,0,0,0,20,-0.6,-0.6,"-0.5985222543737968,-0.6264266666666667"
0.7,15,Human,0,0,0,29,-0.7,-0.7,"-0.70314362851047,0.0"
0.4666666666666667,16,Human,0,0,0,16,-0.4666666666666667,-0.4666666666666667,"-0.46446289564132753,-0.5095466666666667"
0.7666666666666667,17,Human,0,0,0,32,-0.7666666666666667,-0.7666666666666667,"-0.7693415443636902,-0.8739605333333335"
0.6166666666666667,18,Human,0,0,0,26,-0.6166666666666667,-0.6166666666666667,"-0.6197239247653081,-0.7116746666666669"
0.7166666666666667,19,Human,0,0,0,30,-0.7166666666666667,-0.7166666666666667,"-0.717126670736162,-0.7456960000000001"
