travel_time,id,kind,action,origin,destination,start_time,reward,reward_right,cost_table
1.25,4,AV,1,0,0,37,-1.7766666666666666,,"0,0"
1.0666666666666667,18,AV,1,0,0,26,-1.41,,"0,0"
1.0166666666666666,9,AV,1,0,0,25,-1.3099999999999998,,"0,0"
0.5666666666666667,14,AV,0,0,0,20,-0.4099999999999999,,"0,0"
0.9333333333333333,8,AV,1,0,0,22,-1.1433333333333333,,"0,0"
1.2833333333333334,1,AV,1,0,0,40,-1.8433333333333335,,"0,0"
1.2833333333333334,11,AV,1,0,0,38,-1.8433333333333335,,"0,0"
1.1666666666666667,17,AV,0,0,0,32,-1.61,,"0,0"
1.0666666666666667,5,AV,1,0,0,28,-1.41,,"0,0"
1.1,15,AV,1,0,0,29,-1.4766666666666668,,"0,0"
0.65,0,Human,0,0,0,27,-0.65,-0.6666666666666666,"-0.6666666666666669,0.0"
1.1333333333333333,2,Human,0,0,0,31,-1.1333333333333333,-0.7333333333333333,"-0.7333333333333338,0.0"
0.55,3,Human,0,0,0,3,-0.55,-0.55,"-0.5499999999999999,0.0"
0.48333333333333334,6,Human,0,0,0,9,-0.48333333333333334,-0.48333333333333334,"-0.4833333333333334,0.0"
1.1333333333333333,7,Human,0,0,0,36,-1.1333333333333333,-0.7833333333333333,"-0.7833333333333332,-0.8125226666666667"
1.1166666666666667,10,Human,0,0,0,39,-1.1166666666666667,-0.8833333333333333,"-0.8833333333333336,0.0"
0.4666666666666667,12,Human,0,0,0,2,-0.4666666666666667,-0.4666666666666667,"-0.4666666666666666,-0.5215200000000001"
0.5166666666666667,13,Human,0,0,0,18,-0.5166666666666667,-0.5,"-0.4999999999999999,0.0"
0.4666666666666667,16,Human,0,0,0,16,-0.4666666666666667,-0.4666666666666667,"-0.4666666666666666,-0.5138400000000001"
0.7166666666666667,19,Human,0,0,0,30,-0.7166666666666667,-0.7166666666666667,"-0.7166666666666669,0.0"
