travel_time,id,kind,action,origin,destination,start_time,reward,reward_right,cost_table
0.6666666666666666,0,Human,0,0,0,27,-0.6666666666666666,-0.6666666666666666,"-0.6619294361428371,-0.7184298666666669"
0.8833333333333333,1,Human,0,0,0,40,-0.8833333333333333,-0.8833333333333333,"-0.9090859570562863,0.0"
0.7333333333333333,2,Human,0,0,0,31,-0.7333333333333333,-0.7333333333333333,"-0.7321634293439767,0.0"
0.55,3,Human,0,0,0,3,-0.55,-0.55,"-0.5486701815984241,0.0"
0.8166666666666667,4,Human,0,0,0,37,-0.8166666666666667,-0.8166666666666667,"-0.8476050608706502,0.0"
0.6666666666666666,5,Human,0,0,0,28,-0.6666666666666666,-0.6666666666666666,"-0.6636361028095038,-0.7047274666666669"
0.48333333333333334,6,Human,0,0,0,9,-0.48333333333333334,-0.48333333333333334,"-0.4797669628124163,-0.5154453333333334"
0.7833333333333333,7,Human,0,0,0,36,-0.7833333333333333,-0.7833333333333333,"-0.800734505442372,-0.8676066133333336"
0.6,8,Human,0,0,0,22,-0.6,-0.6,"-0.6003850419365327,0.0"
0.5833333333333334,9,Human,0,0,0,25,-0.5833333333333334,-0.5833333333333334,"-0.5837586727971866,0.0"
0.8833333333333333,10,Human,0,0,0,39,-0.8833333333333333,-0.8833333333333333,"-0.8895019252576852,-0.9209715200000003"
0.85,11,Human,0,0,0,38,-0.85,-0.85,"-0.8762054297776208,0.0"
0.4666666666666667,12,Human,0,0,0,2,-0.4666666666666667,-0.4666666666666667,"-0.4655383359016931,0.0"
0.5,13,Human,0,0,0,18,-0.5,-0.5,"-0.4987910741803855,0.0"
0.6,14,Human,0,0,0,20,-0.6,-0.6,"-0.6003850419365327,0.0"
0.7,15,Human,0,0,0,29,-0.7,-0.7,"-0.6915419904082754,-0.7393226666666668"
0.4666666666666667,16,Human,0,0,0,16,-0.4666666666666667,-0.4666666666666667,"-0.4655383359016931,0.0"
0.7666666666666667,17,Human,0,0,0,32,-0.7666666666666667,-0.7666666666666667,"-0.7829823081560533,0.0"
0.6166666666666667,18,Human,0,0,0,26,-0.6166666666666667,-0.6166666666666667,"-0.6181061601025222,0.0"
0.7166666666666667,19,Human,0,0,0,30,-0.7166666666666667,-0.7166666666666667,"-0.7101480254572909,-0.7593845333333334"
